,pk,id,taken_at,media_type,width,height,url,lat,lng
0,2173165289370655809,2173165289370655809_6295056326,1573281511,1,1015,1269,https://instagram.fluh1-1.fna.fbcdn.net/v/t51.2885-15/e35/71704509_151462972753496_7873263100282229560_n.jpg?se=7&tp=1&_nc_ht=instagram.fluh1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=wjcH83su8BYAX-rQojV&ccb=7-4&oh=4d92698bace8d77a4c9f446c8fe68321&oe=60814CD5&_nc_sid=6136e7&ig_cache_key=MjE3MzE2NTI4OTM3MDY1NTgwOQ%3D%3D.2-ccb7-4,18.5203,73.8567
1,2160924161288273202,2160924161288273202_6295056326,1571822255,1,1080,720,https://instagram.fluh1-1.fna.fbcdn.net/v/t51.2885-15/e35/70972489_2426657590886294_3951284739288120759_n.jpg?se=7&tp=1&_nc_ht=instagram.fluh1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=CfU3TrbnCdwAX-rV2WF&ccb=7-4&oh=a233e38e43ffdbf71656a74e53b8edb0&oe=6082D926&_nc_sid=6136e7&ig_cache_key=MjE2MDkyNDE2MTI4ODI3MzIwMg%3D%3D.2-ccb7-4,18.5203,73.8567
2,2153577397975527003,2153577397975527003_6295056326,1570946453,1,1080,1080,https://instagram.fluh1-1.fna.fbcdn.net/v/t51.2885-15/e35/70803852_1128106850913509_5968955558194329337_n.jpg?se=7&tp=1&_nc_ht=instagram.fluh1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=VH5lh73XM-YAX__HPHl&ccb=7-4&oh=8cf8006c417c94c1ff8122cde94034d5&oe=6082F644&_nc_sid=6136e7&ig_cache_key=MjE1MzU3NzM5Nzk3NTUyNzAwMw%3D%3D.2-ccb7-4,18.5203,73.8567
3,2148014314230150438,2148014314230150438_6295056326,1570283282,1,750,500,https://instagram.fluh1-1.fna.fbcdn.net/v/t51.2885-15/e35/69881733_393371741335900_2174258349420576711_n.jpg?tp=1&_nc_ht=instagram.fluh1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=CSWsTf7aNR8AX-toY8t&ccb=7-4&oh=6f66c85fd31a4fba64937fc1f7e43467&oe=60813E26&_nc_sid=6136e7&ig_cache_key=MjE0ODAxNDMxNDIzMDE1MDQzOA%3D%3D.2-ccb7-4,18.5203,73.8567
4,2144154764888541348,2144154764888541348_6295056326,1569823187,1,1080,1350,https://instagram.fluh1-1.fna.fbcdn.net/v/t51.2885-15/e35/70012265_1365695916918657_3554535997315960567_n.jpg?se=7&tp=1&_nc_ht=instagram.fluh1-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=VyIzmAUS97AAX_NfNio&ccb=7-4&oh=c1327b96021f6a470747ef36f60ed0f2&oe=6082F747&_nc_sid=6136e7&ig_cache_key=MjE0NDE1NDc2NDg4ODU0MTM0OA%3D%3D.2-ccb7-4,18.5203,73.8567
5,2142003031211221567,2142003031211221567_6295056326,1569566681,1,1000,1250,https://instagram.fluh1-1.fna.fbcdn.net/v/t51.2885-15/e35/70505500_133009604712822_8681044163742826100_n.jpg?se=7&tp=1&_nc_ht=instagram.fluh1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=FeAdgNX3EXQAX9ZENzL&ccb=7-4&oh=27e309373137fd5f8d9b8f996698f1b9&oe=60829CCF&_nc_sid=6136e7&ig_cache_key=MjE0MjAwMzAzMTIxMTIyMTU2Nw%3D%3D.2-ccb7-4,18.5203,73.8567
6,2140540360477385666,2140540360477385666_6295056326,1569392317,1,1080,1080,https://instagram.fluh1-1.fna.fbcdn.net/v/t51.2885-15/e35/70308523_2277955652302851_7735942537570193070_n.jpg?se=7&tp=1&_nc_ht=instagram.fluh1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=k-vdSC3ol8IAX92F0hm&ccb=7-4&oh=d4c3f1e5b6ee85ff98bab3dc48b533a9&oe=608283DA&_nc_sid=6136e7&ig_cache_key=MjE0MDU0MDM2MDQ3NzM4NTY2Ng%3D%3D.2-ccb7-4,18.5203,73.8567
7,2139765077885485861,2139765077885485861_6295056326,1569299896,1,1080,1080,https://instagram.fluh1-1.fna.fbcdn.net/v/t51.2885-15/e35/70890676_387813775234012_1753367534180023732_n.jpg?se=7&tp=1&_nc_ht=instagram.fluh1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=kzT6hQihp98AX_OVDZq&ccb=7-4&oh=4c078fb609741b3c6585dfb0c98623a2&oe=6083C3AA&_nc_sid=6136e7&ig_cache_key=MjEzOTc2NTA3Nzg4NTQ4NTg2MQ%3D%3D.2-ccb7-4,18.5203,73.8567
8,2138383530628437202,2138383530628437202_6295056326,1569135203,1,1079,1349,https://instagram.fluh1-1.fna.fbcdn.net/v/t51.2885-15/e35/69201671_909508586081115_7435179625734956113_n.jpg?se=7&tp=1&_nc_ht=instagram.fluh1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=T5JdzxzNOBsAX_1MDte&ccb=7-4&oh=ca0841c758622fd0e0d46d29d39fa531&oe=6081752B&_nc_sid=6136e7&ig_cache_key=MjEzODM4MzUzMDYyODQzNzIwMg%3D%3D.2-ccb7-4,18.5203,73.8567
9,2136269457564525715,2136269457564525715_6295056326,1568883186,1,1007,1007,https://instagram.fluh1-1.fna.fbcdn.net/v/t51.2885-15/e35/69622105_134707647809790_3513314715903800517_n.jpg?se=7&tp=1&_nc_ht=instagram.fluh1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=uV2Vui528ekAX-rcCAS&ccb=7-4&oh=dd4b8d20e137c84c180d9ad71cd06b0f&oe=60821F6F&_nc_sid=6136e7&ig_cache_key=MjEzNjI2OTQ1NzU2NDUyNTcxNQ%3D%3D.2-ccb7-4,18.5203,73.8567
